,0
0,3733.020866019613
1,556.7535501458316
2,533.540516198242
3,532.0829663741807
4,537.9870796480396
5,537.4640100657347
6,535.2699871663975
7,532.3012964763225
8,532.1166200717008
9,536.238066233076
10,531.9654579786106
11,532.0292535733877
