,0
483,532.2574214862136
484,534.4186654141212
485,531.8698934673171
486,537.3157800833219
487,532.1027886444033
488,531.9343391308856
489,531.8526676234441
490,532.1284109678295
491,541.5265739327455
492,531.9891628941426
493,535.3863672541697
494,541.7423884611397
495,531.8490261485599
496,534.772065971447
497,531.9252053684311
498,532.3454086212587
499,540.895835121239
500,532.4516887892034
501,532.0272926647123
502,532.5847488034071
503,531.882229040517
504,532.563406004024
505,541.6839226827636
506,567.7475684584488
507,541.936305577384
508,541.027810048817
509,537.6415083697356
510,546.6342111274823
511,535.2729560068087
512,536.1658378503905
513,551.0662177906087
514,538.1592883179235
515,535.2001264283557
516,533.4211192469598
517,533.2069308683308
518,542.7734763616062
519,562.5357582621425
520,531.9631545765645
521,533.3631798415943
522,544.5885198022115
523,533.0188349660012
524,532.3192842601098
525,533.1691036723973
526,554.8007070831709
527,532.7961518848648
528,532.2394196595345
529,533.7105263519557
530,551.0651878030812
531,546.3780725193428
532,534.8640849988335
533,532.7076119851696
534,531.958480091448
535,532.1805000569658
536,547.86743002467
537,533.0735441260387
538,534.3405680816502
539,533.1069378861342
540,534.0281450268328
541,548.4966270350712
542,534.2969493126349
543,533.3212529902087
544,573.5456230522918
545,570.7244584896657
546,535.3744798461271
547,538.7031479706235
548,534.6454600415926
549,566.1776144933721
550,541.4738998401474
551,532.7920390955155
552,535.9288973264313
553,533.5471686917334
554,531.9382511805286
555,536.4742385773114
556,532.0775209380326
557,533.260138241821
558,531.8936772661996
559,543.7210466878032
560,537.8329866758831
561,544.4559430019275
562,532.3589455499512
563,532.1851021875821
564,541.3955281740799
565,532.018132807929
566,532.6666812640336
567,532.2623374575337
568,532.4839037088439
569,536.2718784912455
570,533.8663631621677
571,531.8858485310944
572,534.0869213000999
573,539.0557675173688
574,532.3088221893229
575,535.817195974005
576,531.922369099541
577,536.8974032161345
578,548.4677475017847
579,532.4032497817915
580,534.8511555189781
581,531.9032708785568
582,531.9796425015211
583,532.4587134343213
584,533.0719179196664
585,535.5012892012912
586,549.2552213652656
587,542.8530001597535
588,531.9070725388757
589,531.8690101553207
590,532.5616894328874
591,532.9852222475542
592,532.5462346817951
593,532.8146731760339
594,535.3482754781907
595,533.538022011218
596,531.9589924849888
597,532.9937583314769
598,541.6841651984506
599,541.1091001483951
600,533.3852923598049
601,534.777513558318
602,539.6761902325924
603,540.887180765814
604,537.2363775707715
605,533.2747947081995
606,553.4354933045963
607,535.7367843826111
608,537.9028206507589
609,535.2312558566789
610,532.6150669666159
611,542.0634800224879
612,549.7232164670553
613,533.1876232013818
614,533.0135274170161
615,541.2569468481574
616,541.3682367016121
617,544.6221063341687
618,549.1458708070485
619,544.2394918220234
620,533.2209016845122
621,533.3654743084699
622,533.8840112651721
623,532.2924940435734
624,531.8747531316624
625,538.9047751593422
626,536.4049205785203
627,532.6686393572257
628,534.2710374422599
629,543.6096442442994
630,587.5016403860566
631,551.243018360832
632,588.2004149298211
633,532.1888521736903
634,532.4625967794213
635,532.6232753886138
