,0
122,750.6253215203081
123,745.0597193548876
124,550.848184364221
125,607.164021405371
126,744.7563232785192
127,821.4768402972265
128,569.498466716869
129,569.8771895367038
130,817.211541425671
131,572.2180026457196
132,705.9627183711198
133,660.8805066836998
134,573.4035359456747
135,686.9071716747976
136,791.9767980275979
137,804.9611497165502
138,672.4178764131647
139,546.1349372160471
140,631.818653030771
141,588.4028093700839
142,544.1155307335872
143,623.9985741769823
144,603.3176370622316
145,572.399690386201
146,579.3417112535748
147,778.7674427961529
148,852.7743778750086
149,542.0778399425604
150,583.5885565655809
151,565.1920929202954
152,541.1430261199461
153,538.3254372703881
154,553.0932237050101
155,535.7830412670847
156,745.4847616566881
157,864.0905733857572
158,553.9831664681271
159,716.3467239656532
160,613.6915361112127
161,697.7642597457769
162,764.6782474309659
163,716.9018049651187
164,623.3175995304028
165,737.0283167560308
166,651.2510403667013
167,637.3440870122307
168,681.3709589403519
169,653.4722316772566
170,632.3035927375314
171,594.9637706831554
172,532.30571263677
173,656.1184146204624
174,566.668293332313
175,593.0849388542362
176,599.7113892972335
177,733.4132147622067
178,723.690696136904
179,732.7877687037893
180,737.2717342441498
181,634.7185058337366
182,539.1285162139515
183,539.8177474065197
184,627.2346131710523
185,694.149467148868
186,726.1479527463902
187,549.7798721490038
188,554.8385828358629
189,564.2957448977801
190,560.3325498327619
191,576.2494671322081
192,548.4113485827592
193,618.5895675821421
194,534.6973996960871
195,536.162272635329
196,544.3942962355386
197,541.5054357525856
198,583.6319492646738
199,657.1365620064134
200,538.686322630307
201,642.7421225810828
202,548.1467218441041
203,536.4874267503491
204,578.0053009888842
205,641.8641396704598
206,640.7942444261472
207,859.766479522558
208,652.4565623991001
209,554.1641896726613
210,594.2258421804025
211,591.1917248746607
212,713.2896882185258
213,534.0724927469765
214,568.6895438360133
215,548.9035414881016
216,651.4580122068494
217,621.8430156701892
218,535.789566295142
219,605.9537648365981
220,543.5657063026421
221,773.3870116921303
222,662.1655840112451
223,644.345628095588
224,637.1945383922053
225,641.7815294572168
226,536.6415250991568
227,594.759187266997
228,629.41588205526
229,548.8940032553568
230,575.7739974416692
231,638.1517323504561
232,590.2248512459514
233,669.9352149810092
234,631.9025646278911
235,551.982325635538
236,566.334642199111
237,603.2495002323788
238,683.3263730777097
239,707.6945462848921
240,685.0942318165196
241,755.1661827824475
242,665.6519547794161
243,656.6751470837919
244,642.4346609224781
245,678.4550986860469
246,687.4430699822694
247,533.4318103624865
248,581.9431282315213
249,636.3797418150633
250,540.90495388377
251,543.2387566291299
252,595.7578854230494
253,551.1534725830439
254,533.7988167287701
255,598.817739304086
256,549.2561876624575
257,606.6621195499903
258,540.9086068005422
259,553.375683310918
260,562.3942364659705
261,642.9103171455097
262,574.6010144563181
263,559.2654003608235
264,656.4805680940016
265,604.7552868483282
266,539.1789752063132
267,549.1402481479657
268,593.4899633461908
269,714.0640841255998
270,792.0391437068466
271,547.2882437036117
272,594.1299805109762
273,663.8257216532223
274,549.0993763926327
275,535.7631273877373
276,564.0248202039511
277,562.213583311355
278,609.4080924885981
279,540.6991631770869
280,636.3005372358406
281,694.6337136139755
282,566.8512201419884
283,562.1262690158914
284,574.4607679678825
285,605.9469202672019
286,585.6232319890894
287,613.8362650442637
288,859.0117967860945
289,542.8040481772989
290,604.1826750863672
291,698.8380322373657
292,604.3229109308303
293,545.6770843819494
294,536.8968131312649
295,572.0554792189521
296,621.9486146580406
297,635.7415213051801
298,640.9047062303465
299,572.5979337238324
300,596.3124409774964
301,571.1691618563921
302,541.4020159172919
303,550.6372788569879
304,572.3025773802393
305,538.0936637628164
306,559.4934251299903
307,727.3362194245178
308,555.6267451984334
309,534.8021343212671
310,543.0792537234599
311,603.6175975633055
312,648.6260188341272
313,820.7535806772487
314,696.9102156856161
315,757.670284548634
316,578.6928810458975
317,607.3507534698244
318,610.7872675312271
319,626.046693997204
320,734.157876239404
321,638.4998831089288
322,607.9920614301774
323,606.2739833239178
324,612.7941587115769
325,544.4698052836973
326,636.2971270939231
327,551.518571525783
328,533.6561229103085
329,545.152389810589
330,549.5610601036392
331,635.4631503537383
332,771.1897912100086
333,656.7203284899338
334,755.238105404658
335,536.4838316806066
336,532.9834741313371
337,614.2789696964496
338,569.9242059748962
339,658.0233719150466
340,536.7197510007716
341,564.9067539894675
342,539.4907296097044
343,533.5256150940656
344,554.5783342314263
345,620.6778920814068
346,603.0728839717839
347,601.8474376217385
348,534.263083436492
349,555.6701572883285
350,546.4053645563436
351,548.5232006848786
352,578.7372846562002
353,619.0403244691146
354,602.2557469985767
355,536.0663863447425
356,539.6514861711433
357,565.3969932576191
358,651.4312063899409
359,595.7620647690802
360,610.8876290547634
361,565.8221127492338
362,546.779194388457
363,621.4210770017839
364,584.9516322122219
365,588.160251222148
366,553.4762809056549
367,541.3851618523735
368,582.3356126265497
369,599.8711086437339
370,543.9724027966848
371,635.8129751401202
372,705.1211404449373
373,604.3061020419107
374,684.3998900964569
375,683.4582913179363
376,550.2400392556001
377,549.3928321475728
378,552.1991473727464
379,589.8393864724261
380,573.3035651495767
381,550.6341730094072
382,596.003191429903
383,773.8600354731378
384,562.2281431512506
385,585.1863205083699
386,618.4245334963143
387,570.3932656318839
388,558.4875641036379
389,734.5793179757079
390,565.2637872073716
391,693.3137141787611
392,702.7940601161538
393,556.1246403400013
394,571.8567315286255
395,640.0684429731855
396,640.5630058183023
397,545.1879184532709
398,605.2679947064553
399,553.0345151441007
400,583.8246080049965
401,549.9349362542991
402,605.367791926511
403,761.8893626237493
404,547.2830694254573
405,538.1705466637648
406,610.2471511139804
407,611.9345693182885
408,595.3704383619091
409,678.8112497975103
410,630.7940414639231
411,639.7135608375504
412,537.6594739851593
413,685.1494083751022
414,536.9178603932896
415,549.9672011246183
416,785.2017460601871
417,550.2718405645336
418,694.2909356104228
419,693.1191634061508
420,568.1056491986641
421,537.6851024314462
422,680.6074788514999
423,606.9029207671193
424,600.0473547378735
425,532.7358977848272
426,670.8061077506968
427,683.2829401885494
428,599.1132904369744
429,585.2256664404812
430,536.640123396455
431,698.8954790021211
432,784.0448236441699
433,911.7641588184986
434,920.194432209146
435,1007.4612328097089
436,679.4106877072841
437,799.9508555001403
438,610.6073462946136
439,562.6052093114296
440,538.9798231555145
441,849.1777004850836
442,632.8265618956524
443,721.146006734794
444,550.094198846636
445,617.849202842126
446,641.4736368206406
447,714.4943738735857
448,706.9971787694711
449,670.0517613429533
450,697.7040224755048
451,760.9534178207613
452,649.2758580092313
453,547.8265166214751
454,577.6081743995887
455,557.7094468842627
456,536.274448560987
457,570.554160493184
458,546.420395304632
459,623.7626543972102
460,543.504463815403
461,848.5545326398027
462,538.0499157254205
463,538.1103269159613
464,579.1939517250702
465,565.3260312913328
466,597.9547197939221
467,619.2272969197088
468,554.0692042831917
469,581.6451329110702
470,551.5375954221691
471,801.475049220342
472,672.5563056098644
473,541.941090825219
474,570.1452637282545
475,567.0991570152459
476,592.3946676417424
477,575.2016278051659
478,551.3699593985667
479,586.9515728760928
480,549.2823579876308
481,537.7341530420931
482,533.2098363456694
483,784.2654118166771
484,557.9729624213206
485,800.2114722612476
486,539.9793639823195
487,540.3002045281778
488,549.2147248697964
489,607.0484907444653
490,621.8588955133753
491,699.0009589051682
492,654.4934653742181
493,586.0880451022434
494,839.7658077372348
495,539.3857010600253
496,621.1249108845266
497,538.5381161011336
498,574.5218440764702
499,548.9437020011195
500,553.053829029542
501,562.5354864193193
502,580.9811411545362
503,812.8034603219269
504,819.0011863041374
505,554.3188937890031
506,663.5239796220256
507,661.2194068786315
508,703.6788253922152
509,570.659680286633
510,547.0905398693893
511,641.9037489625103
512,535.7622528931367
513,536.0505737053488
514,628.314114931492
515,653.1657007596135
516,806.992526549989
517,908.6756954201574
518,958.7299777742885
519,532.1075648260088
520,573.0993273507988
521,544.6469512945997
522,667.3171768695515
523,558.6060145740759
524,657.7751124059937
525,544.6760682572772
526,558.1837055255361
527,692.4853520482558
528,642.2630638741122
529,680.0844247936475
530,747.1527192124005
531,602.7157169446932
532,604.8679057296166
533,649.6532377133708
534,540.084589933984
535,563.7375474815015
536,545.6767026130566
537,540.5237646457836
538,541.2345424876048
539,643.5037818783845
540,709.8474007459016
541,539.0036855138574
542,540.1438793027181
543,539.6719223608575
544,635.7225283198541
545,876.2538402617355
546,573.8393327774896
547,543.5038071019582
548,558.8152788853602
549,621.5262400079417
550,560.3889610670486
551,632.2705036777667
552,686.1449707251811
553,552.5430342459426
554,570.5051347682028
555,535.801480739796
556,542.0604376695325
557,589.8016239842362
558,550.8184053044881
559,650.7479019338057
560,545.712290390615
561,543.7913442705059
562,547.4274919594693
563,664.702620372774
564,636.9392351035154
565,589.6699683151827
566,640.7295077984281
567,544.8871001311667
568,538.2264421902306
569,577.3150176649211
570,628.5528813145074
571,592.0079808398852
572,768.2854024052264
573,567.0979114271164
574,664.9347571424313
575,541.6904069447816
576,799.7956180525081
577,540.2117586837386
578,543.2384202193825
579,564.7017428006554
580,584.8634662016206
581,606.8666636393369
582,619.9045709995407
583,537.541319655928
584,600.1538662833951
585,596.0820455877978
586,606.1868366607357
587,586.6560647254853
588,542.2757013811212
589,615.0244146823667
590,548.1652928275647
591,587.4768358884992
592,608.8800491730823
593,580.6710813546447
594,631.1765310572563
595,566.4550476022908
596,586.1351053591803
597,561.015591601249
598,572.6694337258264
599,1047.08709942711
600,1081.3610276779066
601,554.4220142713863
602,578.4116756659481
603,555.1156973976019
604,573.2440454488966
605,562.3036721918016
606,681.0325585031733
607,560.9592230974043
608,621.9266880047983
609,641.6074649735044
610,554.5155707302115
611,631.9294418130493
612,680.8657869731667
613,735.1404610617101
614,686.4675841862385
615,570.0022667159925
616,865.0443133693158
617,552.9430582646329
618,553.6467581326168
619,614.4649505350006
620,846.9824248814036
621,733.9850605415644
622,760.805125606416
623,753.3012261132468
624,694.2186778434709
625,548.2883723952498
626,554.0346921989048
627,593.8854817783774
628,544.2332323891894
629,580.5246155302937
630,550.2667131628999
631,574.3103029656938
632,545.0584016179968
633,572.7868454466828
634,546.8217683885437
635,623.1568667508736
636,545.797480928229
637,578.6455702472098
638,547.107192187899
639,553.8954578723028
640,577.165336730001
641,724.666571488755
642,557.1384345865
643,561.9275897456278
644,549.3639055167758
645,561.3035929619631
646,593.2495757950655
647,577.7500527014179
648,552.0735078689886
649,596.9542559975027
650,645.8780549520012
651,558.2881995925802
652,565.3536347604894
653,1015.8728026369739
654,652.1802228543099
655,541.7237769608574
656,538.2221419239933
657,899.7919607706531
658,538.3583625382136
659,665.1692379875535
660,539.389329737421
661,596.3371412932236
662,615.0126787653604
663,544.9596220832099
664,791.4195495564808
665,557.3669488215255
666,532.3690222568121
667,596.9516002065917
668,608.5385753577731
669,571.726862684203
670,572.8811869611536
671,652.7017919554535
672,765.3616884239184
673,650.0934200659874
674,600.5543158161717
675,533.2915846838611
676,535.3026612244787
677,539.8827370334351
678,534.9284291458922
679,573.0618181095556
680,669.3321491101259
681,766.1184022813791
682,693.2830875967619
683,765.3599823291114
684,763.8270266203402
685,666.5299228249474
686,621.9927298452632
687,639.3101195525381
688,590.1438542741429
689,626.9930003351717
690,591.2405277646001
691,650.5187331514811
692,634.9530366398099
693,690.4666579760323
694,545.7084716568902
695,599.1165024724738
696,577.7923725496051
697,684.575774072995
698,539.2554589267256
699,620.1741909445831
700,621.9488323252028
701,561.6724112803221
702,561.5141450811525
703,688.1515296809306
704,587.2436700066013
705,856.9522894397293
706,867.242399651862
707,682.457949818678
708,535.5160003586642
709,567.7681243381355
710,757.8285218446191
711,869.8295339409398
712,799.7957562980614
713,613.7488743590101
714,552.9420933019286
715,540.020727516984
716,575.5870965440087
717,719.5774647702865
718,553.3897143462597
719,570.9210699840351
720,743.9390740557179
721,664.9108531793273
722,618.9687593519477
723,620.5850070313613
724,605.7497905153716
725,674.8282453032076
726,853.3788630112375
727,650.3649027928873
728,607.9680393487387
729,532.9364937157679
730,587.3367924849535
731,545.4534955589577
732,690.811223564861
733,541.4621737196079
734,532.4903473600098
735,577.5654232435415
736,672.3860801533832
737,534.1683477281557
738,591.2550365542859
739,645.2519912734493
740,757.0624631454988
741,616.53769655285
742,824.424801578033
743,538.8185895482633
744,562.9026189585172
